3.6022, 1.6463, 7.9877, 7.1622
3.6116, 1.6135, 7.9877, 7.1997
3.5881, 1.6838, 7.9877, 7.1669
3.6069, 1.6791, 8.0111, 7.1434
3.6256, 1.6698, 7.9830, 7.1622
3.5881, 1.6604, 8.0299, 7.1669
3.6116, 1.6041, 8.0017, 7.1903
3.5975, 1.6979, 8.0205, 7.1809
3.5881, 1.6838, 7.9595, 7.1809
3.6069, 1.6979, 7.9548, 7.1622
3.5881, 1.7073, 8.0017, 7.1669
3.6303, 1.6416, 7.9595, 7.1622
3.6022, 1.6745, 8.0017, 7.1575
3.6069, 1.6745, 7.9971, 7.1340
3.5975, 1.6885, 7.9642, 7.1528
3.5787, 1.6416, 8.0064, 7.1856
3.5881, 1.6416, 7.9924, 7.1950
3.6210, 1.6745, 7.9924, 7.2091
3.6069, 1.6885, 7.9548, 7.1481
3.5834, 1.6745, 7.9548, 7.1575
3.6163, 1.6698, 8.0017, 7.1481
3.6163, 1.6510, 7.9830, 7.1762
3.6116, 1.6651, 7.9689, 7.1669
3.5881, 1.6416, 7.9548, 7.1622
3.6022, 1.6416, 7.9455, 7.1387
3.5928, 1.6791, 7.9642, 7.1762
3.6022, 1.6604, 7.9455, 7.1622
3.6210, 1.6885, 7.9971, 7.1575
3.5741, 1.6510, 7.9783, 7.1293
3.6256, 1.6791, 8.0017, 7.1997
3.5928, 1.6463, 7.9783, 7.1997
3.6256, 1.6745, 7.9689, 7.1716
3.5928, 1.6651, 8.0158, 7.1387
3.5975, 1.6651, 8.0017, 7.1528
3.6022, 1.6604, 7.9971, 7.1528
3.6116, 1.6276, 8.0064, 7.1809
3.6210, 1.6932, 8.0064, 7.1293
3.5928, 1.6557, 7.9736, 7.1669
3.6163, 1.6557, 7.9830, 7.1856
3.6116, 1.6557, 8.0017, 7.1809
3.6163, 1.7167, 7.9689, 7.1434
3.6303, 1.6651, 7.9736, 7.1622
3.6069, 1.6604, 7.9877, 7.1669
3.6210, 1.6838, 8.0017, 7.1809
3.6210, 1.6416, 7.9783, 7.1622
3.6210, 1.7354, 8.0017, 7.2231
3.6022, 1.6979, 7.9783, 7.1903
3.6022, 1.7261, 7.9642, 7.1481
3.5881, 1.6885, 7.9736, 7.1716
3.6116, 1.7214, 8.0111, 7.1762
3.6210, 1.6510, 7.9924, 7.1481
3.6210, 1.6791, 8.0017, 7.1950
3.5928, 1.6510, 7.9877, 7.1716
3.6022, 1.6369, 7.9830, 7.1903
3.5928, 1.6979, 7.9877, 7.1809
3.6163, 1.6791, 8.0111, 7.1481
3.6069, 1.6463, 8.0205, 7.2044
3.5881, 1.7073, 7.9595, 7.1903
3.6116, 1.6932, 7.9924, 7.1809
3.5928, 1.7167, 8.0205, 7.1716
3.6069, 1.6745, 7.9877, 7.1716
3.5975, 1.7354, 8.0393, 7.1434
3.5834, 1.6885, 7.9971, 7.1528
3.6256, 1.6510, 7.9502, 7.1575
3.5975, 1.6885, 7.9830, 7.1575
3.6069, 1.6510, 7.9971, 7.1762
3.6022, 1.7307, 7.9783, 7.1903
3.5834, 1.7120, 8.0064, 7.2138
3.6022, 1.6651, 7.9736, 7.1622
3.6256, 1.6416, 8.0111, 7.1856
3.5694, 1.7683, 7.9548, 7.1809
3.5975, 1.6698, 7.9783, 7.1809
3.6163, 1.6698, 7.9783, 7.1716
3.6022, 1.6557, 7.9971, 7.1575
3.5694, 1.6416, 7.9783, 7.1575
3.6256, 1.6979, 7.9971, 7.1575
3.6022, 1.6369, 7.9830, 7.1856
3.6210, 1.6416, 7.9642, 7.1528
3.5928, 1.6698, 7.9830, 7.1856
3.6256, 1.6369, 8.0299, 7.1809
3.6022, 1.6510, 8.0017, 7.1809
3.6210, 1.6651, 8.0346, 7.2185
3.6022, 1.6651, 7.9689, 7.1716
3.6116, 1.6463, 7.9642, 7.1809
3.6022, 1.7448, 8.0064, 7.1716
3.5975, 1.6416, 7.9783, 7.1856
3.6069, 1.6463, 7.9689, 7.1434
3.6210, 1.6698, 8.0064, 7.1716
3.6163, 1.6463, 7.9877, 7.1716
3.5881, 1.7401, 7.9642, 7.1481
3.5694, 1.6698, 7.9877, 7.1293
3.6303, 1.6510, 7.9877, 7.1528
3.6069, 1.6369, 7.9595, 7.1434
3.5975, 1.7307, 8.0064, 7.1809
3.5881, 1.6651, 8.0064, 7.1622
3.6256, 1.7261, 7.9736, 7.1622
3.6069, 1.6651, 8.0017, 7.1387
3.6069, 1.6416, 7.9830, 7.1716
3.5834, 1.7167, 8.0017, 7.1387
3.6022, 1.7167, 7.9877, 7.1903
3.6022, 1.6651, 7.9783, 7.1716
3.6069, 1.6745, 8.0111, 7.1481
3.6350, 1.6416, 7.9924, 7.1809
3.5694, 1.6651, 7.9877, 7.1856
3.6210, 1.6838, 7.9924, 7.1528
3.5928, 1.6463, 7.9971, 7.1481
3.5928, 1.6229, 7.9361, 7.1622
3.6116, 1.6932, 7.9736, 7.1622
3.5881, 1.7307, 7.9595, 7.1340
3.6163, 1.7401, 7.9830, 7.1575
3.5975, 1.6745, 7.9783, 7.1622
3.6022, 1.6838, 7.9877, 7.1669
3.6163, 1.6416, 7.9595, 7.1669
3.5975, 1.6510, 7.9783, 7.1716
3.6303, 1.6463, 8.0017, 7.1669
3.6116, 1.6463, 7.9877, 7.1622
3.6022, 1.6651, 8.0346, 7.1340
3.6256, 1.6885, 7.9642, 7.1434
3.6397, 1.6885, 8.0017, 7.1528
3.5694, 1.6651, 7.9877, 7.1434
3.6303, 1.6932, 7.9783, 7.1528
3.6303, 1.6322, 8.0111, 7.1856
3.6163, 1.6416, 7.9924, 7.1762
3.6069, 1.6369, 8.0158, 7.1903
3.6163, 1.7401, 7.9736, 7.1716
3.5928, 1.6651, 7.9502, 7.1575
3.5975, 1.6463, 7.9971, 7.1528
3.6210, 1.6322, 7.9502, 7.1340
3.6022, 1.6276, 7.9736, 7.1716
3.5741, 1.6229, 7.9924, 7.1200
3.6022, 1.6838, 7.9971, 7.1481
3.5881, 1.6791, 7.9502, 7.1950
3.6210, 1.6510, 7.9689, 7.1762
3.5787, 1.6510, 7.9877, 7.1622
3.6210, 1.6557, 7.9877, 7.1434
3.6116, 1.6791, 8.0017, 7.1716
3.6022, 1.7214, 7.9971, 7.1481
3.6116, 1.6651, 8.0017, 7.1575
3.6069, 1.6885, 8.0064, 7.1856
3.6116, 1.6369, 7.9689, 7.1716
3.6163, 1.6322, 7.9830, 7.1481
3.6210, 1.6651, 7.9642, 7.1622
3.6069, 1.6745, 7.9548, 7.1762
3.5694, 1.6791, 7.9736, 7.1716
3.6069, 1.6416, 7.9595, 7.1856
3.6069, 1.7073, 7.9736, 7.1903
3.5975, 1.6416, 8.0017, 7.1809
3.6069, 1.6276, 8.0158, 7.1622
3.6210, 1.6791, 7.9877, 7.1809
3.5975, 1.6698, 7.9783, 7.1762
3.6069, 1.6885, 7.9924, 7.1481
3.6022, 1.6463, 8.0111, 7.1575
3.5834, 1.6932, 7.9783, 7.1622
3.6022, 1.6698, 7.9877, 7.1716
3.6350, 1.6885, 7.9830, 7.1669
3.6210, 1.6745, 7.9502, 7.1575
3.5975, 1.6463, 7.9971, 7.1669
3.6256, 1.6276, 7.9924, 7.1856
3.5975, 1.7026, 7.9595, 7.1575
3.6210, 1.6322, 7.9830, 7.1950
3.6163, 1.6651, 7.9924, 7.1669
3.6163, 1.6604, 7.9595, 7.1528
3.5928, 1.6698, 7.9924, 7.2044
3.6256, 1.6651, 7.9877, 7.1575
3.5834, 1.6698, 7.9877, 7.1575
3.6256, 1.6791, 8.0017, 7.1434
3.5881, 1.6557, 7.9924, 7.1762
3.6303, 1.7073, 7.9924, 7.1481
3.5881, 1.6979, 7.9924, 7.1622
3.5787, 1.6557, 7.9877, 7.1575
3.6116, 1.6885, 7.9595, 7.1387
3.6022, 1.6791, 7.9595, 7.1716
